Quelle;GUID;Kategorie;Typ;Familie;Zusatzinfo;Menge;Einheit;Ebene;Schichtaufbau;Dicke_mm;Fl‰che_m2;L‰nge_m
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab891;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8f6;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8f7;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8f8;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8fa;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8fb;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;d903aa8e-c113-468d-afd6-e9d3f30b378f-001ab98b;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;d903aa8e-c113-468d-afd6-e9d3f30b378f-001ab9de;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;d903aa8e-c113-468d-afd6-e9d3f30b378f-001abac4;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c45;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c53;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c54;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c55;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c56;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c57;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c5b;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c5d;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c5e;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;;;;;
ARC_Umbau_TRP-T4;4a569777-c6f1-4580-8cc0-6f70084b0df2-001b398f;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;;;;;
ARC_Umbau_TRP-T4;4a569777-c6f1-4580-8cc0-6f70084b0df2-001b39a0;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;F;;;;
ARC_Umbau_TRP-T4;4a569777-c6f1-4580-8cc0-6f70084b0df2-001b39a1;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;F;;;;
ARC_Umbau_TRP-T4;88511cf6-bc5e-4c8b-b91c-f5fa21dccc30-001b6f11;Sanitaer;840090000 White;Urinal - Tamaro- Laufen - 840090;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;88511cf6-bc5e-4c8b-b91c-f5fa21dccc30-001b6fb7;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;88511cf6-bc5e-4c8b-b91c-f5fa21dccc30-001b72e5;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;F;;;;
ARC_Umbau_TRP-T4;88511cf6-bc5e-4c8b-b91c-f5fa21dccc30-001b73ea;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;a86f5e8b-9653-4a40-9072-7971c80ceddf-00196c5e;Waende;Generic - 200mm;;;4.6020000000000003;m3;;Unknown Material [Tragend] (200 mm);200;23.010000000000002;5.6500000000000004
ARC_Umbau_TRP-T4;a86f5e8b-9653-4a40-9072-7971c80ceddf-00196cf8;Waende;Generic - 200mm;;;2.0009999999999999;m3;;Unknown Material [Tragend] (200 mm);200;10.0;2.3199999999999998
ARC_Umbau_TRP-T4;a86f5e8b-9653-4a40-9072-7971c80ceddf-00196d6a;Waende;Generic - 200mm;;;4.9560000000000004;m3;;Unknown Material [Tragend] (200 mm);200;24.780000000000001;5.6500000000000004
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-00197260;Waende;Generic - 200mm;;;4.6360000000000001;m3;;Unknown Material [Tragend] (200 mm);200;23.180000000000000;5.6500000000000004
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-00197261;Waende;Generic - 200mm;;;2.0139999999999998;m3;;Unknown Material [Tragend] (200 mm);200;10.070000000000000;2.3199999999999998
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-00197262;Waende;Generic - 200mm;;;4.9880000000000004;m3;;Unknown Material [Tragend] (200 mm);200;24.940000000000001;5.6500000000000004
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-00197265;Waende;Generic - 200mm;;;4.6170000000000000;m3;;Unknown Material [Tragend] (200 mm);200;23.090000000000000;5.6500000000000004
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-00197266;Waende;Generic - 200mm;;;2.0070000000000001;m3;;Unknown Material [Tragend] (200 mm);200;10.029999999999999;2.3199999999999998
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-00197267;Waende;Generic - 200mm;;;5.1420000000000003;m3;;Unknown Material [Tragend] (200 mm);200;25.710000000000001;5.6500000000000004
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-0019726a;Waende;Generic - 200mm;;;4.6230000000000002;m3;;Unknown Material [Tragend] (200 mm);200;23.120000000000001;5.6500000000000004
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-0019726b;Waende;Generic - 200mm;;;2.0089999999999999;m3;;Unknown Material [Tragend] (200 mm);200;10.050000000000001;2.3199999999999998
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-0019726c;Waende;Generic - 200mm;;;5.1470000000000002;m3;;Unknown Material [Tragend] (200 mm);200;25.739999999999998;5.6500000000000004
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-0019726f;Waende;Generic - 200mm;;;4.6219999999999999;m3;;Unknown Material [Tragend] (200 mm);200;23.109999999999999;5.6500000000000004
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-00197270;Waende;Generic - 200mm;;;2.0089999999999999;m3;;Unknown Material [Tragend] (200 mm);200;10.039999999999999;2.3199999999999998
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-00197271;Waende;Generic - 200mm;;;5.1639999999999997;m3;;Unknown Material [Tragend] (200 mm);200;25.820000000000000;5.6500000000000004
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-00197274;Waende;Generic 250mm;;;3.5129999999999999;m3;;Unknown Material [Tragend] (250 mm);250;14.050000000000001;5.6200000000000001
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-00197275;Waende;Generic 250mm;;;1.3640000000000001;m3;;Unknown Material [Tragend] (250 mm);250;5.4600000000000000;2.2700000000000000
ARC_Umbau_TRP-T4;fb66065e-0983-4f0a-bed0-5a065c9ca52c-00197276;Waende;Generic 250mm;;;3.3630000000000000;m3;;Unknown Material [Tragend] (250 mm);250;13.449999999999999;5.7199999999999998
ARC_Umbau_TRP-T4;88e72a45-234e-407c-a0a9-61ec66676581-0019741b;Waende;Generic - 200mm;;;0.80800000000000005;m3;;Unknown Material [Tragend] (200 mm);200;4.0400000000000000;4.1500000000000004
ARC_Umbau_TRP-T4;88e72a45-234e-407c-a0a9-61ec66676581-0019744d;Waende;Generic - 200mm;;;0.315;m3;;Unknown Material [Tragend] (200 mm);200;1.5700000000000001;2.2200000000000002
ARC_Umbau_TRP-T4;88e72a45-234e-407c-a0a9-61ec66676581-001974be;Waende;Generic - 200mm;;;7.3920000000000003;m3;;Unknown Material [Tragend] (200 mm);200;36.960000000000001;9.3399999999999999
ARC_Umbau_TRP-T4;88e72a45-234e-407c-a0a9-61ec66676581-001974dc;Waende;Generic - 200mm;;;0.35899999999999999;m3;;Unknown Material [Tragend] (200 mm);200;1.7900000000000000;0.22
ARC_Umbau_TRP-T4;88e72a45-234e-407c-a0a9-61ec66676581-0019750e;Waende;Generic - 200mm;;;2.2970000000000002;m3;;Unknown Material [Tragend] (200 mm);200;11.490000000000000;3.7999999999999998
ARC_Umbau_TRP-T4;88e72a45-234e-407c-a0a9-61ec66676581-0019755c;Waende;Generic - 150mm;;;3.5089999999999999;m3;;Unknown Material [Tragend] (150 mm);150;23.399999999999999;5.9699999999999998
ARC_Umbau_TRP-T4;88e72a45-234e-407c-a0a9-61ec66676581-001975ca;Waende;Generic - 150mm;;;7.2729999999999997;m3;;Unknown Material [Tragend] (150 mm);150;48.490000000000002;11.430000000000000
ARC_Umbau_TRP-T4;88e72a45-234e-407c-a0a9-61ec66676581-001976d3;Waende;Generic - 200mm;;;17.446000000000002;m3;;Unknown Material [Tragend] (200 mm);200;87.230000000000004;21.5
ARC_Umbau_TRP-T4;88e72a45-234e-407c-a0a9-61ec66676581-00197846;Waende;Generic - 200mm;;;5.2450000000000001;m3;;Unknown Material [Tragend] (200 mm);200;26.219999999999999;6.0400000000000000
ARC_Umbau_TRP-T4;88e72a45-234e-407c-a0a9-61ec66676581-0019794c;Waende;Generic - 200mm;;;5.1490000000000000;m3;;Unknown Material [Tragend] (200 mm);200;25.739999999999998;5.7199999999999998
ARC_Umbau_TRP-T4;fe940c7c-3a0b-430b-9833-b3e99b5ca3bd-0019b97f;Waende;Generic - 200mm;;;9.8960000000000008;m3;;Unknown Material [Tragend] (200 mm);200;49.479999999999997;13.949999999999999
ARC_Umbau_TRP-T4;fe940c7c-3a0b-430b-9833-b3e99b5ca3bd-0019b9a9;Waende;Generic - 200mm;;;9.8580000000000005;m3;;Unknown Material [Tragend] (200 mm);200;49.289999999999999;13.940000000000000
ARC_Umbau_TRP-T4;fe940c7c-3a0b-430b-9833-b3e99b5ca3bd-0019b9aa;Waende;Generic - 200mm exterior;;;3.7589999999999999;m3;;Metal - Aluminium [Tragend] (5 mm) | Unknown Material [Tragend] (200 mm);205;18.340000000000000;9.3900000000000006
ARC_Umbau_TRP-T4;fe940c7c-3a0b-430b-9833-b3e99b5ca3bd-0019b9be;Waende;Generic - 200mm;;;8.5370000000000008;m3;;Unknown Material [Tragend] (200 mm);200;42.680000000000000;9.5500000000000007
ARC_Umbau_TRP-T4;1a398d7f-301c-48d6-aae6-414a9c0dc208-0019d5ca;Waende;Generic - 200mm;;;1.0260000000000000;m3;;Unknown Material [Tragend] (200 mm);200;5.4900000000000002;2.2400000000000002
ARC_Umbau_TRP-T4;1a398d7f-301c-48d6-aae6-414a9c0dc208-0019d648;Waende;Generic - 200mm;;;1.0400000000000000;m3;;Unknown Material [Tragend] (200 mm);200;5.2000000000000002;2.3700000000000001
ARC_Umbau_TRP-T4;1a398d7f-301c-48d6-aae6-414a9c0dc208-0019d75d;Waende;Generic - 200mm;;;0.35699999999999998;m3;;Unknown Material [Tragend] (200 mm);200;1.7800000000000000;0.78000000000000003
ARC_Umbau_TRP-T4;7c2c59a0-d28e-4468-84a5-095c51c720af-0019f27b;Waende;M_HSLU-Fassade;;;0;m3;;;;24.760000000000002;8.9900000000000002
ARC_Umbau_TRP-T4;7c2c59a0-d28e-4468-84a5-095c51c720af-0019f73b;Waende;Generic - 200mm exterior;;;4.1429999999999998;m3;;Metal - Aluminium [Tragend] (5 mm) | Unknown Material [Tragend] (200 mm);205;20.210000000000001;9.2899999999999991
ARC_Umbau_TRP-T4;7c2c59a0-d28e-4468-84a5-095c51c720af-0019f73c;Waende;M_HSLU-Fassade;;;0;m3;;;;16.649999999999999;6.0
ARC_Umbau_TRP-T4;7c2c59a0-d28e-4468-84a5-095c51c720af-0019f786;Waende;Generic - 200mm exterior;;;3.7589999999999999;m3;;Metal - Aluminium [Tragend] (5 mm) | Unknown Material [Tragend] (200 mm);205;18.340000000000000;9.3900000000000006
ARC_Umbau_TRP-T4;7c2c59a0-d28e-4468-84a5-095c51c720af-0019f787;Waende;M_HSLU-Fassade;;;0;m3;;;;24.760000000000002;9.0
ARC_Umbau_TRP-T4;7c2c59a0-d28e-4468-84a5-095c51c720af-0019f7d1;Waende;Generic - 200mm exterior;;;3.7340000000000000;m3;;Metal - Aluminium [Tragend] (5 mm) | Unknown Material [Tragend] (200 mm);205;18.219999999999999;9.3399999999999999
ARC_Umbau_TRP-T4;7c2c59a0-d28e-4468-84a5-095c51c720af-0019f7d2;Waende;M_HSLU-Fassade;;;0;m3;;;;24.670000000000002;8.9600000000000009
ARC_Umbau_TRP-T4;7c2c59a0-d28e-4468-84a5-095c51c720af-0019fd0c;Waende;Generic - 200mm;;;7.5590000000000002;m3;;Unknown Material [Tragend] (200 mm);200;37.789999999999999;8.8200000000000003
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-0019fec9;Waende;Generic - 200mm;;;0.82999999999999996;m3;;Unknown Material [Tragend] (200 mm);200;4.1500000000000004;4.2999999999999998
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-0019ffab;Waende;Generic - 200mm;;;0.82899999999999996;m3;;Unknown Material [Tragend] (200 mm);200;4.1399999999999997;4.4000000000000004
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-0019ffae;Waende;Generic - 200mm;;;0.82899999999999996;m3;;Unknown Material [Tragend] (200 mm);200;4.1500000000000004;4.2999999999999998
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-0019ffb1;Waende;Generic - 200mm;;;0.80300000000000005;m3;;Unknown Material [Tragend] (200 mm);200;4.0199999999999996;4.2999999999999998
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a0141;Waende;M_HSLU Innenbereich;;;0;m3;;;;10.990000000000000;3.0499999999999998
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a0518;Waende;Generic - 200mm;;;4.9889999999999999;m3;;Unknown Material [Tragend] (200 mm);200;24.949999999999999;5.7999999999999998
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a056b;Waende;Generic - 200mm;;;7.2999999999999998;m3;;Unknown Material [Tragend] (200 mm);200;36.5;9.0
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a05b2;Waende;Generic - 200mm;;;2.6050000000000000;m3;;Unknown Material [Tragend] (200 mm);200;13.029999999999999;3.0299999999999998
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a05fe;Waende;Generic - 200mm;;;15.878000000000000;m3;;Unknown Material [Tragend] (200 mm);200;79.390000000000001;19.680000000000000
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a0735;Waende;Generic - 200mm;;;1.1730000000000000;m3;;Unknown Material [Tragend] (200 mm);200;5.8600000000000003;2.4199999999999999
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a098a;Waende;Generic - 200mm;;;8.3409999999999993;m3;;Unknown Material [Tragend] (200 mm);200;41.710000000000001;9.7200000000000006
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a09ca;Waende;Generic - 200mm;;;0.125;m3;;Unknown Material [Tragend] (200 mm);200;0.63;2.3100000000000001
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a09e5;Waende;Generic - 200mm;;;0.45500000000000002;m3;;Unknown Material [Tragend] (200 mm);200;2.2700000000000000;0.35999999999999999
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a1625;Waende;Generic - 150mm;;;5.2809999999999997;m3;;Unknown Material [Tragend] (150 mm);150;35.210000000000001;8.7899999999999991
ARC_Umbau_TRP-T4;4c5243e4-275b-4d22-bb77-087e56cdc338-001a552a;Waende;Generic - 150mm;;;5.8650000000000002;m3;;Unknown Material [Tragend] (150 mm);150;39.100000000000001;10.680000000000000
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001aa67c;Waende;Vorwand;;;1.1619999999999999;m3;;Gypsum Wall Board [Finish 1] (13 mm) | Gypsum Wall Board [Finish 1] (13 mm) | Unbekannt [Tragend] (50 mm);76;15.490000000000000;4.3099999999999996
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8e4;Waende;Trennwand;;;0.050999999999999997;m3;;Structure, Wood Joist/Rafter Layer [Tragend] (30 mm);30;1.7000000000000000;2.1600000000000001
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8e5;Waende;Leichtbauwand;;;1.3610000000000000;m3;;Gypsum Wall Board [Finish 1] (13 mm) | Gypsum Wall Board [Finish 1] (13 mm) | Insulation - PVC Jacketed Fiberglass [Tragend] (100 mm) | Gypsum Wall Board [Finish 1] (13 mm) | Gypsum Wall Board [Finish 1] (13 mm);152;9.0700000000000003;2.1400000000000001
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8e6;Waende;Generic - 150mm;;;1.2649999999999999;m3;;Unknown Material [Tragend] (150 mm);150;8.4299999999999997;2.0699999999999998
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8e7;Waende;Leichtbauwand;;;0.40000000000000002;m3;;Gypsum Wall Board [Finish 1] (13 mm) | Gypsum Wall Board [Finish 1] (13 mm) | Insulation - PVC Jacketed Fiberglass [Tragend] (100 mm) | Gypsum Wall Board [Finish 1] (13 mm) | Gypsum Wall Board [Finish 1] (13 mm);152;2.6699999999999999;0.77000000000000002
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8e8;Waende;Trennwand;;;0.091999999999999998;m3;;Structure, Wood Joist/Rafter Layer [Tragend] (30 mm);30;3.0800000000000001;1.4500000000000000
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8e9;Waende;Trennwand;;;0.27300000000000002;m3;;Structure, Wood Joist/Rafter Layer [Tragend] (30 mm);30;9.0899999999999999;4.3099999999999996
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8ea;Waende;Trennwand;;;0.095000000000000001;m3;;Structure, Wood Joist/Rafter Layer [Tragend] (30 mm);30;3.1699999999999999;3.5299999999999998
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8eb;Waende;Trennwand;;;0.099000000000000005;m3;;Structure, Wood Joist/Rafter Layer [Tragend] (30 mm);30;3.2999999999999998;1.5500000000000000
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8ec;Waende;Trennwand;;;0.099000000000000005;m3;;Structure, Wood Joist/Rafter Layer [Tragend] (30 mm);30;3.2999999999999998;1.5500000000000000
